names	celltype
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_14	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_14	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_14	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_14	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_14	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_14	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_88	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_88	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_88	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_88	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_88	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_88	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_88	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_88	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_88	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_88	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_88	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_313	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_313	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_313	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_313	Neural_tube
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_313	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_313	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_313	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_313	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_313	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_313	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_313	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_313	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_122	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_122	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_122	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_122	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_122	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_122	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_122	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_122	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_122	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_122	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_122	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_122	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_255	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_255	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_255	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_255	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_255	13
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_255	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_255	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_255	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_255	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_255	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_255	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_255	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_4	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_4	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_4	13
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_4	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_4	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_4	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_4	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_4	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_4	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_4	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_4	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_4	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_334	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_334	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_334	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_334	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_334	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_334	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_334	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_334	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_334	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_334	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_334	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_334	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_250	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_250	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_250	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_250	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_250	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_250	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_250	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_250	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_250	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_250	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_250	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_231	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_231	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_231	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_231	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_231	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_231	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_231	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_231	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_231	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_231	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_162	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_162	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_162	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_162	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_162	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_162	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_162	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_162	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_162	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_162	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_162	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_162	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_290	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_290	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_290	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_290	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_290	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_290	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_290	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_290	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_290	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_290	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_290	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_290	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_317	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_317	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_317	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_317	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_317	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_317	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_317	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_317	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_317	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_317	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_317	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_116	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_116	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_116	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_116	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_116	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_116	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_116	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_116	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_116	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_116	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_116	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_7	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_7	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_7	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_7	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_7	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_7	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_7	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_7	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_7	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_7	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_7	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_7	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_369	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_369	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_369	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_369	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_369	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_369	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_369	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_369	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_369	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_369	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_369	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_369	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_123	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_123	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_123	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_123	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_123	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_123	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_123	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_123	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_123	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_123	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_123	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_139	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_139	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_139	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_139	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_139	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_139	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_139	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_139	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_139	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_139	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_139	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_139	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_199	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_199	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_199	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_199	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_199	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_199	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_199	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_199	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_199	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_199	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_199	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_267	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_267	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_267	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_267	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_267	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_267	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_267	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_267	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_267	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_267	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_267	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_267	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_214	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_214	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_214	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_214	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_214	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_214	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_214	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_214	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_214	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_214	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_178	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_178	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_178	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_178	Neural_tube
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_178	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_178	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_178	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_178	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_178	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_178	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_178	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_178	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_174	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_174	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_174	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_174	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_174	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_174	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_174	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_174	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_174	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_174	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_174	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_174	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_275	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_275	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_275	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_275	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_275	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_275	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_275	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_275	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_275	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_275	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_275	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_275	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_222	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_222	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_222	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_222	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_222	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_222	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_222	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_222	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_222	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_222	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_222	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_222	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_242	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_242	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_242	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_242	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_242	13
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_242	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_242	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_242	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_242	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_242	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_242	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_242	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_366	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_366	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_366	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_366	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_366	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_366	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_366	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_366	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_366	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_366	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_366	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_224	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_224	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_224	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_224	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_224	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_224	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_224	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_224	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_224	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_224	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_224	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_224	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_170	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_170	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_170	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_170	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_170	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_170	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_170	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_170	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_170	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_170	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_170	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_170	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_376	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_376	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_376	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_376	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_376	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_376	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_376	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_376	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_376	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_376	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_376	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_376	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_115	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_115	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_115	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_115	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_115	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_115	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_115	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_115	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_115	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_115	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_115	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_256	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_256	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_256	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_256	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_256	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_256	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_256	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_256	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_256	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_256	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_256	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_256	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_107	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_107	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_107	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_107	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_107	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_107	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_107	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_107	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_107	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_107	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_107	Endoderm
